CustomerID,Recency,Frequency,Monetary,AvgBasketValue,DistinctProducts,TotalItems,TenureDays,CancellationRate,PrimaryCountry
12865,26,3,1548.07,516.0233333333333,87,877,333,0.010416666666666666,Austria
12866,283,1,559.12,559.12,26,171,0,0.0,Belgium
12867,26,10,3986.22,398.62199999999996,241,4274,334,0.023593466424682397,United Kingdom
12868,186,6,1607.0600000000002,267.84333333333336,72,928,187,0.0,United Kingdom
12870,366,1,0.01,0.01,2,-2,0,1.0,United Kingdom
12871,84,2,380.64,190.32,8,200,123,0.0,United Kingdom
12872,327,2,599.97,299.985,58,319,38,0.0,United Kingdom
12873,282,1,374.0,374.0,4,128,0,0.0,United Kingdom
12875,143,2,343.2300000000001,171.61500000000004,1,2019,219,0.0,United Kingdom
12876,58,2,2218.02,1109.01,67,1941,138,0.0,Belgium
12877,4,12,1535.77,127.98083333333334,100,1178,354,0.0,United Kingdom
12878,18,3,841.64,280.5466666666667,38,536,248,0.04081632653061224,United Kingdom
12879,45,4,552.5699999999999,138.14249999999998,7,363,47,0.16666666666666666,United Kingdom
12881,276,1,298.0,298.0,7,21,0,0.0,United Kingdom
12882,9,2,1463.04,731.52,12,246,24,0.0,United Kingdom
12883,25,4,703.47,175.8675,39,196,64,0.0,United Kingdom
12884,88,1,309.05,309.05,7,43,0,0.0,United Kingdom
12885,63,4,1158.27,289.5675,66,654,60,0.013888888888888888,United Kingdom
12886,68,3,1351.09,450.3633333333333,75,761,151,0.046511627906976744,United Kingdom
12888,214,4,313.77,78.4425,4,68,41,0.2857142857142857,United Kingdom
12890,24,1,380.46999999999997,380.46999999999997,78,259,0,0.0,United Kingdom
12891,186,3,331.0,110.33333333333333,2,950,107,0.0,United Kingdom
12893,31,1,188.14,188.14,27,96,0,0.0,United Kingdom
12895,42,3,347.3,115.76666666666667,22,204,44,0.08333333333333333,United Kingdom
12897,205,2,216.5,108.25,3,110,97,0.0,United Kingdom
12901,9,36,16293.1,452.5861111111111,32,20915,261,0.072,United Kingdom
12902,265,1,138.68,138.68,10,66,0,0.0,United Kingdom
12904,18,2,509.58,254.79,59,302,154,0.0,United Kingdom
12906,12,5,2919.81,583.962,55,1749,66,0.0,United Kingdom
12908,59,4,246.0,61.5,2,0,253,0.5,United Kingdom
12909,40,8,2128.83,266.10375,78,1270,213,0.052083333333333336,United Kingdom
12910,23,8,3075.04,384.38,48,1692,218,0.0,United Kingdom
12912,3,5,1662.3,332.46,17,670,37,0.0,United Kingdom
12913,5,5,2483.63,496.726,37,1419,363,0.0,United Kingdom
12915,149,2,363.65,181.825,19,93,223,0.0,United Kingdom
12916,139,5,2982.35,596.47,53,1111,181,0.01834862385321101,United Kingdom
12917,128,1,594.0,594.0,2,120,0,0.0,United Kingdom
12919,8,8,1301.44,162.68,34,668,161,0.038461538461538464,United Kingdom
12920,17,1,164.23,164.23,27,129,0,0.0,United Kingdom
12921,4,50,16389.74,327.7948,233,9454,369,0.02834008097165992,United Kingdom
12922,161,1,405.38,405.38,28,370,0,0.0,United Kingdom
12923,64,1,176.97,176.97,28,69,0,0.0,United Kingdom
12924,88,5,929.95,185.99,22,480,239,0.03225806451612903,United Kingdom
12925,5,2,694.05,347.025,42,541,70,0.0,United Kingdom
12928,35,5,2062.7000000000003,412.5400000000001,59,1472,323,0.0,United Kingdom
12929,122,2,105.1,52.55,8,36,189,0.1111111111111111,United Kingdom
12930,78,4,409.9,102.475,20,250,93,0.07407407407407407,United Kingdom
12931,22,20,33462.81,1673.1405,29,23377,336,0.19607843137254902,United Kingdom
12933,24,4,606.28,151.57,103,498,259,0.009345794392523364,United Kingdom
12935,2,8,2156.45,269.55625,80,1852,317,0.007692307692307693,United Kingdom
12936,17,5,1012.9,202.57999999999998,56,539,61,0.015873015873015872,United Kingdom
12937,15,4,1504.27,376.0675,81,1007,252,0.0,United Kingdom
12938,26,1,114.14,114.14,9,140,0,0.0,United Kingdom
12939,64,8,11581.8,1447.725,21,4876,270,0.0,United Kingdom
12940,46,4,876.29,219.0725,88,406,41,0.038834951456310676,United Kingdom
12942,131,3,683.9,227.96666666666667,68,203,234,0.0,United Kingdom
12943,301,1,0.01,0.01,1,-1,0,1.0,United Kingdom
12944,36,2,604.51,302.255,29,289,319,0.0,United Kingdom
12945,288,1,462.95,462.95,23,165,0,0.0,United Kingdom
12947,144,11,1407.29,127.93545454545455,83,1157,229,0.05825242718446602,United Kingdom
12948,16,8,2053.7,256.7125,82,1077,248,0.01694915254237288,United Kingdom
12949,31,10,4143.02,414.302,166,2363,221,0.0182648401826484,United Kingdom
12950,2,3,1843.0,614.3333333333334,13,1380,21,0.0,United Kingdom
12951,9,8,1042.07,130.25875,54,500,322,0.03076923076923077,United Kingdom
12952,6,5,1382.8400000000001,276.56800000000004,64,652,72,0.0125,United Kingdom
12953,10,1,329.85,329.85,17,84,0,0.0,United Kingdom
12955,1,14,4734.26,338.1614285714286,81,3642,266,0.01639344262295082,United Kingdom
12956,306,1,108.07,108.07,19,34,0,0.0,United Kingdom
12957,4,12,3979.04,331.58666666666664,208,2531,335,0.02459016393442623,United Kingdom
12962,7,2,266.39,133.195,15,129,106,0.0,United Kingdom
12963,8,9,1841.03,204.55888888888887,76,873,357,0.010416666666666666,United Kingdom
12965,89,1,771.91,771.91,108,283,0,0.0,United Kingdom
12966,10,1,160.18,160.18,10,75,0,0.0,United Kingdom
12967,3,4,1194.75,298.6875,21,243,368,0.42424242424242425,United Kingdom
12968,112,1,135.95,135.95,5,73,0,0.0,United Kingdom
12970,7,4,452.24,113.06,116,310,315,0.0,United Kingdom
12971,4,89,10930.26,122.81191011235956,95,9203,368,0.00974025974025974,United Kingdom
12974,198,1,144.8,144.8,8,24,0,0.0,United Kingdom
12976,212,1,738.6,738.6,22,561,0,0.0,United Kingdom
12977,156,1,39.239999999999995,39.239999999999995,9,12,0,0.0,United Kingdom
12980,156,12,7092.06,591.005,6,864,203,0.16666666666666666,United Kingdom
12981,30,2,372.21999999999997,186.10999999999999,12,242,103,0.0,United Kingdom
12982,240,2,377.2,188.6,28,278,2,0.17647058823529413,United Kingdom
12984,19,1,97.5,97.5,4,26,0,0.0,United Kingdom
12985,1,3,1215.6200000000001,405.2066666666667,73,1413,27,0.02564102564102564,United Kingdom
12987,74,3,545.0,181.66666666666666,27,217,124,0.06666666666666667,United Kingdom
12988,292,1,535.32,535.32,75,136,0,0.0,United Kingdom
12989,3,19,6854.51,360.7636842105263,41,2915,361,0.058823529411764705,United Kingdom
12990,31,3,409.5,136.5,8,200,278,0.0,United Kingdom
12991,23,2,503.76,251.88,31,405,89,0.0,United Kingdom
12993,23,4,414.76,103.69,26,240,275,0.0,United Kingdom
12994,4,5,902.22,180.44400000000002,52,440,264,0.1643835616438356,United Kingdom
12995,78,2,200.72,100.36,3,98,7,0.4,United Kingdom
12997,22,7,1197.94,171.1342857142857,45,648,294,0.11940298507462686,United Kingdom
12999,196,3,455.88,151.96,25,342,49,0.0,United Kingdom
13000,107,3,534.85,178.28333333333333,30,379,258,0.0,United Kingdom
13001,4,15,9797.92,653.1946666666666,166,5497,322,0.008771929824561403,United Kingdom
13002,318,1,120.94999999999999,120.94999999999999,7,73,0,0.0,United Kingdom
13003,106,3,149.05,49.68333333333334,4,103,109,0.0,United Kingdom
13004,12,22,5613.43,255.1559090909091,277,4796,346,0.012224938875305624,United Kingdom
13005,174,3,468.95,156.31666666666666,21,167,72,0.10344827586206896,United Kingdom
13006,56,1,81.57,81.57,4,55,0,0.0,United Kingdom
13008,323,2,178.46999999999997,89.23499999999999,15,115,37,0.06666666666666667,United Kingdom
13011,372,1,50.550000000000004,50.550000000000004,3,13,0,0.0,United Kingdom
13012,9,11,1311.6200000000001,119.23818181818183,68,671,285,0.16822429906542055,United Kingdom
13013,1,15,4786.99,319.13266666666664,155,2217,370,0.013513513513513514,United Kingdom
13014,3,16,3365.43,210.339375,67,884,278,0.11382113821138211,United Kingdom
13015,53,5,3346.28,669.2560000000001,156,1617,195,0.0,United Kingdom
13016,73,3,789.89,263.2966666666667,39,527,49,0.0,United Kingdom
13017,7,1,204.0,204.0,1,48,0,0.0,United Kingdom
13018,16,29,7272.75,250.7844827586207,313,5434,279,0.002178649237472767,United Kingdom
13021,4,12,2584.4,215.36666666666667,103,1336,361,0.022388059701492536,United Kingdom
13023,64,2,689.9,344.95,36,286,65,0.0,United Kingdom
13026,1,8,936.15,117.01875,34,1586,274,0.06976744186046512,United Kingdom
13027,114,6,6912.0,1152.0,6,17280,240,0.0,United Kingdom
13028,23,3,659.68,219.89333333333332,40,796,22,0.0425531914893617,United Kingdom
13029,31,3,1247.5,415.8333333333333,8,134,322,0.0,United Kingdom
13030,11,2,799.48,399.74,76,394,356,0.0,United Kingdom
13032,39,3,996.52,332.17333333333335,55,367,48,0.05333333333333334,United Kingdom
13033,357,1,190.55,190.55,11,83,0,0.0,United Kingdom
13034,55,2,642.77,321.385,37,369,314,0.0,United Kingdom
13035,58,3,886.63,295.54333333333335,23,627,203,0.1,United Kingdom
13037,138,3,881.07,293.69,44,431,118,0.0,United Kingdom
13038,80,3,908.46,302.82,24,360,210,0.0,United Kingdom
13040,9,2,676.99,338.495,38,355,24,0.0,United Kingdom
13043,254,2,471.57,235.785,13,251,19,0.07142857142857142,United Kingdom
13044,291,1,560.47,560.47,33,429,0,0.0,United Kingdom
13045,99,1,305.28000000000003,305.28000000000003,18,221,0,0.0,United Kingdom
13046,31,2,629.31,314.655,33,264,235,0.0,United Kingdom
13047,32,18,3079.1,171.0611111111111,106,1355,342,0.12244897959183673,United Kingdom
13048,14,5,1805.91,361.182,77,1230,312,0.0072992700729927005,United Kingdom
13049,64,2,656.6800000000001,328.34000000000003,14,268,253,0.0,United Kingdom
13050,9,28,5684.61,203.0217857142857,246,3707,357,0.045023696682464455,United Kingdom
13052,212,1,348.15000000000003,348.15000000000003,18,222,0,0.0,United Kingdom
13055,64,4,1201.96,300.49,74,891,149,0.02564102564102564,United Kingdom
13058,25,3,271.40000000000003,90.46666666666668,5,52,127,0.0,United Kingdom
13059,250,1,183.4,183.4,8,35,0,0.0,United Kingdom
13060,254,1,307.53,307.53,15,123,0,0.0,United Kingdom
13061,72,1,248.61,248.61,10,107,0,0.0,United Kingdom
13062,191,1,346.98,346.98,11,343,0,0.0,United Kingdom
13064,13,4,1119.49,279.8725,51,516,314,0.0,United Kingdom
13065,373,1,205.86,205.86,14,74,0,0.0,United Kingdom
13066,24,3,430.9,143.63333333333333,48,320,7,0.02040816326530612,United Kingdom
13067,82,1,115.46000000000001,115.46000000000001,14,32,0,0.0,United Kingdom
13068,10,2,344.0,172.0,1,200,309,0.0,United Kingdom
13069,1,27,3717.82,137.69703703703703,285,5466,368,0.09574468085106383,United Kingdom
13070,192,1,228.8,228.8,9,110,0,0.0,United Kingdom
13072,267,1,177.15,177.15,7,69,0,0.0,United Kingdom
13075,130,1,919.61,919.61,22,485,0,0.0,United Kingdom
13077,1,4,729.27,182.3175,99,863,365,0.0,United Kingdom
13078,1,43,12432.28,289.1227906976744,96,5557,365,0.05789473684210526,United Kingdom
13079,4,5,220.10000000000002,44.02,2,62,136,0.0,United Kingdom
13080,179,1,58.08,58.08,6,120,0,0.0,United Kingdom
13081,1,21,27964.48,1331.6419047619047,511,18929,369,0.03122043519394513,United Kingdom
13082,126,10,3595.48,359.548,63,4313,212,0.02666666666666667,United Kingdom
13083,4,2,303.75,151.875,15,187,71,0.0,United Kingdom
13085,158,3,272.38,90.79333333333334,17,108,137,0.2413793103448276,United Kingdom
13089,3,118,57385.88,486.3210169491525,636,30787,366,0.0210016155088853,United Kingdom
13090,9,18,8689.39,482.7438888888889,98,2194,364,0.037267080745341616,United Kingdom
13091,21,2,319.82,159.91,21,450,7,0.125,United Kingdom
13092,71,6,459.83,76.63833333333334,19,271,288,0.038461538461538464,United Kingdom
13093,267,13,7741.47,595.4976923076923,99,3943,106,0.06470588235294118,United Kingdom
13094,21,16,1708.8600000000001,106.80375000000001,4,1542,347,0.2,United Kingdom
13095,71,1,74.39999999999999,74.39999999999999,6,144,0,0.0,United Kingdom
13097,33,14,5893.32,420.95142857142855,215,2341,327,0.032036613272311214,United Kingdom
13098,1,41,28658.88,698.9970731707317,163,15911,316,0.05454545454545454,United Kingdom
13099,99,1,207.35999999999999,207.35999999999999,1,288,0,0.0,United Kingdom
13101,234,1,101.19,101.19,8,113,0,0.0,United Kingdom
13102,1,27,6336.29,234.6774074074074,141,4160,363,0.01935483870967742,United Kingdom
13103,40,1,243.94,243.94,8,82,0,0.0,United Kingdom
13104,3,6,1098.48,183.08,14,504,351,0.0,United Kingdom
13106,129,2,59.5,29.75,1,14,4,0.5,United Kingdom
13107,44,5,1524.07,304.81399999999996,54,1288,289,0.03333333333333333,United Kingdom
13108,373,1,350.06,350.06,10,298,0,0.0,United Kingdom
13109,3,5,766.84,153.368,41,514,154,0.06,United Kingdom
13110,31,8,1452.8700000000001,181.60875000000001,109,384,279,0.00684931506849315,United Kingdom
13113,1,40,10510.0,262.75,113,2589,365,0.2831541218637993,United Kingdom
13115,9,14,2205.63,157.54500000000002,92,1534,357,0.09090909090909091,United Kingdom
13116,117,2,485.19,242.595,30,290,21,0.03225806451612903,United Kingdom
13117,22,8,984.91,123.11375,66,945,350,0.0,United Kingdom
13118,20,7,1125.0,160.71428571428572,68,389,269,0.036585365853658534,United Kingdom
13120,239,1,30.599999999999998,30.599999999999998,1,12,0,0.0,United Kingdom
13121,269,2,254.73,127.365,50,227,0,0.05660377358490566,United Kingdom
13122,94,2,922.39,461.195,54,585,146,0.0,United Kingdom
13124,90,3,3866.33,1288.7766666666666,185,2147,269,0.0,United Kingdom
13126,5,10,2056.29,205.629,124,2130,361,0.014084507042253521,United Kingdom
13127,78,1,259.17,259.17,15,127,0,0.0,United Kingdom
13130,94,1,64.0,64.0,2,32,0,0.0,United Kingdom
13131,23,4,1039.3,259.825,30,443,164,0.043478260869565216,United Kingdom
13132,262,1,77.3,77.3,3,20,0,0.0,United Kingdom
13133,274,2,109.8,54.9,7,32,30,0.0,United Kingdom
13134,73,7,1740.63,248.6614285714286,94,1044,167,0.06666666666666667,United Kingdom
13135,197,1,3096.0,3096.0,1,4300,0,0.0,United Kingdom
13136,50,11,2545.38,231.39818181818183,97,1312,315,0.08633093525179857,United Kingdom
13137,11,9,3605.08,400.56444444444446,346,2225,298,0.0014184397163120568,United Kingdom
13138,22,6,962.39,160.39833333333334,31,473,350,0.0,United Kingdom
13139,16,8,5055.79,631.97375,132,2418,243,0.022988505747126436,United Kingdom
13140,108,3,423.72,141.24,40,186,258,0.0,United Kingdom
13141,85,6,2385.8,397.6333333333334,113,1547,230,0.007352941176470588,United Kingdom
13142,19,1,307.09,307.09,23,258,0,0.0,United Kingdom
13144,333,1,110.95,110.95,3,21,0,0.0,United Kingdom
13145,40,5,614.77,122.954,5,142,332,0.14285714285714285,United Kingdom
13146,26,1,228.91,228.91,16,154,0,0.0,United Kingdom
13147,10,4,712.8000000000001,178.20000000000002,1,144,89,0.0,United Kingdom
13148,29,17,3348.48,196.96941176470588,238,1828,335,0.08069164265129683,United Kingdom
13149,14,4,1676.06,419.015,76,1280,274,0.0,United Kingdom
13151,203,2,1250.3700000000001,625.1850000000001,73,361,92,0.013333333333333334,United Kingdom
13153,6,1,486.22,486.22,15,418,0,0.0,United Kingdom
13154,144,1,0.01,0.01,1,-1,0,1.0,United Kingdom
13155,33,4,971.76,242.94,67,497,335,0.0,United Kingdom
13157,49,5,1721.57,344.31399999999996,69,1430,248,0.02247191011235955,United Kingdom
13158,95,4,1201.06,300.265,59,784,224,0.0,United Kingdom
13159,9,5,1379.75,275.95,114,1045,106,0.00819672131147541,United Kingdom
13160,22,1,91.8,91.8,4,56,0,0.0,United Kingdom
13161,313,1,112.75,112.75,8,29,0,0.0,United Kingdom
13162,122,5,1644.99,328.998,74,1663,212,0.036585365853658534,United Kingdom
13165,46,2,1021.48,510.74,40,1376,305,0.0,United Kingdom
13166,282,2,414.7,207.35,39,214,0,0.023809523809523808,United Kingdom
13167,19,4,791.33,197.8325,51,785,125,0.0,United Kingdom
13168,36,5,1310.14,262.028,102,680,281,0.015037593984962405,United Kingdom
13169,64,2,712.88,356.44,11,272,188,0.0,United Kingdom
13170,27,1,116.00999999999999,116.00999999999999,29,147,0,0.0,United Kingdom
13171,8,5,426.81,85.362,37,227,291,0.041666666666666664,United Kingdom
13173,4,2,353.65,176.825,41,277,363,0.0,United Kingdom
13174,16,3,2817.03,939.0100000000001,228,1395,352,0.0,United Kingdom
13176,46,1,492.84,492.84,66,453,0,0.0,United Kingdom
13177,65,1,282.45,282.45,17,91,0,0.0,United Kingdom
13178,26,11,5725.47,520.4972727272727,95,3570,334,0.0,United Kingdom
13182,45,1,121.18,121.18,11,201,0,0.0,United Kingdom
13183,8,9,3957.78,439.75333333333333,51,2208,326,0.0,United Kingdom
13184,15,12,1648.79,137.39916666666667,138,1662,275,0.01092896174863388,United Kingdom
13185,268,1,71.4,71.4,1,12,0,0.0,United Kingdom
13186,40,5,1539.69,307.938,69,804,89,0.05952380952380952,United Kingdom
13187,337,1,236.02,236.02,37,95,0,0.0,United Kingdom
13188,11,1,114.60000000000001,114.60000000000001,2,25,0,0.0,United Kingdom
13189,19,2,260.68,130.34,29,842,96,0.0,United Kingdom
13192,95,2,911.94,455.97,57,595,109,0.0,United Kingdom
13193,61,1,117.88,117.88,22,50,0,0.0,United Kingdom
13194,136,1,60.7,60.7,3,26,0,0.0,United Kingdom
13196,11,4,1797.78,449.445,97,1224,250,0.0,United Kingdom
13198,10,8,3384.09,423.01125,200,2645,351,0.013100436681222707,United Kingdom
13199,4,39,9803.96,251.3835897435897,48,6172,363,0.008333333333333333,United Kingdom
13200,19,4,870.09,217.5225,42,516,107,0.0,United Kingdom
13203,10,4,869.46,217.365,56,800,232,0.0,United Kingdom
13207,15,2,250.26000000000002,125.13000000000001,7,130,135,0.0,United Kingdom
13208,59,7,1205.9,172.27142857142857,124,786,250,0.006666666666666667,United Kingdom
13209,30,11,5820.16,529.1054545454546,255,4232,331,0.0243161094224924,United Kingdom
13210,94,1,353.48,353.48,22,316,0,0.0,United Kingdom
13211,10,3,1197.42,399.14000000000004,45,874,350,0.0,United Kingdom
13212,9,4,780.58,195.145,128,309,52,0.006993006993006993,United Kingdom
13213,57,6,1518.43,253.0716666666667,82,1357,142,0.021739130434782608,United Kingdom
13216,268,1,333.74,333.74,5,297,0,0.0,United Kingdom
13217,122,5,133.62,26.724,3,114,34,0.42857142857142855,United Kingdom
13218,127,1,62.63999999999999,62.63999999999999,5,88,0,0.0,United Kingdom
13220,78,4,819.2900000000001,204.82250000000002,18,196,158,0.0,United Kingdom
13221,240,2,847.41,423.705,62,244,119,0.0,United Kingdom
13223,200,2,163.20000000000002,81.60000000000001,5,88,31,0.0,United Kingdom
13224,60,3,2150.85,716.9499999999999,101,1512,91,0.009174311926605505,United Kingdom
13225,3,8,6083.04,760.38,23,3352,358,0.058823529411764705,United Kingdom
13226,273,1,108.21000000000001,108.21000000000001,16,80,0,0.0,United Kingdom
13227,202,1,257.7,257.7,9,99,0,0.0,United Kingdom
13228,81,1,358.0,358.0,2,200,0,0.0,United Kingdom
13229,226,1,160.95,160.95,10,63,0,0.0,United Kingdom
13230,4,15,2763.41,184.22733333333332,393,1544,360,0.0016339869281045752,United Kingdom
13232,13,7,1357.6,193.94285714285712,147,778,230,0.0,United Kingdom
13233,74,2,605.12,302.56,43,1004,261,0.0,United Kingdom
13235,212,2,101.17000000000007,50.585000000000036,54,440,0,0.01694915254237288,United Kingdom
13236,25,3,727.27,242.42333333333332,34,411,82,0.07692307692307693,United Kingdom
13238,11,5,680.83,136.166,20,296,349,0.03125,United Kingdom
13239,262,1,329.56,329.56,21,327,0,0.0,United Kingdom
13240,96,4,663.65,165.9125,59,298,269,0.0,United Kingdom
13242,112,3,270.40000000000003,90.13333333333334,12,130,101,0.0,United Kingdom
13243,203,1,600.07,600.07,56,233,0,0.0,United Kingdom
13244,93,1,121.74000000000001,121.74000000000001,27,38,0,0.0,United Kingdom
13245,51,1,430.5,430.5,16,125,0,0.0,United Kingdom
13246,18,7,1922.1,274.5857142857143,110,1552,312,0.013986013986013986,United Kingdom
13247,18,4,501.12,125.28,18,328,64,0.0,United Kingdom
13248,125,2,465.68,232.84,25,305,64,0.0,United Kingdom
13249,92,3,711.41,237.13666666666666,21,546,168,0.0,United Kingdom
13253,157,2,1030.4,515.2,35,1572,182,0.0,United Kingdom
13255,4,3,390.66,130.22,13,174,369,0.07142857142857142,United Kingdom
13258,12,3,698.58,232.86,28,287,193,0.0,United Kingdom
13259,62,1,292.32,292.32,77,132,0,0.0,United Kingdom
13260,61,1,557.62,557.62,8,142,0,0.0,United Kingdom
13261,269,2,944.1,472.05,8,210,17,0.0,United Kingdom
13262,263,1,200.29,200.29,11,125,0,0.0,United Kingdom
13263,1,35,7454.07,212.97342857142857,450,4780,323,0.0,United Kingdom
13265,53,5,2107.66,421.532,66,1752,220,0.0,United Kingdom
13266,11,19,3717.67,195.66684210526316,83,4299,347,0.07425742574257425,United Kingdom
13267,3,27,4404.44,163.1274074074074,88,1939,364,0.05803571428571429,United Kingdom
13268,18,15,3167.64,211.176,257,3635,249,0.015659955257270694,United Kingdom
13269,1,17,5315.92,312.7011764705882,178,3509,368,0.0125,United Kingdom
13270,366,1,590.0,590.0,1,200,0,0.0,United Kingdom
13271,37,2,178.26,89.13,79,181,0,0.04950495049504951,United Kingdom
13272,31,2,276.56,138.28,15,96,58,0.0,United Kingdom
13273,113,1,138.98,138.98,16,153,0,0.0,United Kingdom
13276,64,2,590.9300000000001,295.46500000000003,30,161,36,0.0,United Kingdom
13277,16,4,258.4,64.6,5,176,117,0.0,United Kingdom
13278,41,1,542.73,542.73,46,537,0,0.0,United Kingdom
13279,64,2,126.30000000000001,63.150000000000006,9,70,14,0.18181818181818182,United Kingdom
13280,122,3,814.86,271.62,67,522,214,0.0,United Kingdom
13282,18,6,1047.8400000000001,174.64000000000001,30,289,202,0.075,United Kingdom
13283,60,2,93.66,46.83,7,90,125,0.0,United Kingdom
13284,323,2,196.15,98.075,13,79,8,0.07142857142857142,United Kingdom
13285,23,4,2709.12,677.28,157,2051,266,0.0,United Kingdom
13291,156,1,361.11,361.11,41,233,0,0.0,United Kingdom
