CustomerID,Recency,Frequency,Monetary,AvgBasketValue,DistinctProducts,TenureDays,CancellationRate,FirstPurchase
12766,4,7,6989.63,998.5185714285715,205,362,0.0,2010-12-08 13:53:00
12769,239,1,1143.6,1143.6,32,0,0.0,2011-04-15 10:25:00
12770,211,1,1351.45,1351.45,12,0,0.0,2011-05-13 09:33:00
12772,60,1,892.47,892.47,55,0,0.0,2011-10-11 09:19:00
12775,17,6,1351.24,225.20666666666668,47,294,0.014925373134328358,2011-02-01 13:45:00
12778,20,7,804.23,114.89,40,292,0.0196078431372549,2011-01-31 14:35:00
12779,21,12,3868.7,322.39166666666665,88,350,0.06289308176100629,2010-12-03 13:40:00
12781,21,5,707.72,141.544,25,263,0.16666666666666666,2011-02-28 08:43:00
12782,5,6,2273.32,378.8866666666667,81,352,0.037383177570093455,2010-12-17 11:30:00
12783,2,8,1603.87,200.48375,76,73,0.023255813953488372,2011-09-25 15:35:00
12784,9,2,574.42,287.21,54,6,0.0,2011-11-24 12:53:00
12785,3,2,305.71,152.855,14,361,0.06666666666666667,2010-12-10 13:48:00
12787,10,3,463.66,154.55333333333334,17,182,0.0,2011-05-31 09:36:00
12789,65,1,91.85,91.85,4,0,0.0,2011-10-05 13:34:00
12790,192,1,324.92,324.92,21,0,0.0,2011-05-31 14:14:00
12791,374,1,192.60000000000002,192.60000000000002,2,0,0.0,2010-12-01 11:27:00
12792,257,1,400.53999999999996,400.53999999999996,25,0,0.0,2011-03-28 11:36:00
12793,335,2,545.48,272.74,21,36,0.0,2010-12-03 15:14:00
12794,53,2,860.41,430.205,43,45,0.0,2011-09-02 12:01:00
12795,19,1,430.48,430.48,14,0,0.0,2011-11-21 10:27:00
12797,360,3,194.18,64.72666666666667,13,5,0.23529411764705882,2010-12-09 10:55:00
12798,10,3,6977.04,2325.68,6,160,0.0,2011-06-22 10:11:00
12802,184,2,412.58,206.29,25,3,0.038461538461538464,2011-06-06 09:36:00
12808,37,3,483.65000000000003,161.21666666666667,27,331,0.0,2010-12-06 10:27:00
12809,168,2,484.36,242.18,25,9,0.038461538461538464,2011-06-15 10:51:00
12811,261,3,514.85,171.61666666666667,27,23,0.0,2011-02-28 15:39:00
12812,45,1,229.64000000000001,229.64000000000001,15,0,0.0,2011-10-26 09:54:00
12814,102,1,125.92,125.92,2,0,0.0,2011-08-30 12:11:00
12815,148,2,1063.46,531.73,38,50,0.0,2011-05-25 13:34:00
12816,96,2,572.2,286.1,27,80,0.0,2011-06-16 13:24:00
12817,281,1,166.04,166.04,4,0,0.0,2011-03-03 16:28:00
12818,178,2,1517.88,758.94,14,83,0.125,2011-03-23 12:06:00
12820,3,4,942.34,235.585,55,323,0.0,2011-01-17 12:34:00
12821,214,1,92.72,92.72,6,0,0.0,2011-05-09 15:51:00
12822,71,3,918.98,306.32666666666665,41,16,0.02127659574468085,2011-09-13 13:46:00
12823,75,5,1759.5,351.9,1,221,0.0,2011-02-16 12:15:00
12824,60,1,397.12,397.12,25,0,0.0,2011-10-11 12:49:00
12826,3,8,1468.1200000000001,183.51500000000001,58,362,0.031914893617021274,2010-12-09 15:21:00
12827,6,3,430.15000000000003,143.38333333333335,19,38,0.0,2011-10-26 15:44:00
12828,3,6,1018.71,169.785,46,127,0.0,2011-08-01 16:16:00
12829,322,3,253.05,84.35000000000001,9,37,0.08333333333333333,2010-12-14 14:54:00
12830,38,7,6748.4,964.0571428571428,14,134,0.02564102564102564,2011-06-21 10:53:00
12831,262,1,215.05,215.05,9,0,0.0,2011-03-22 13:02:00
12832,32,2,383.03,191.515,27,65,0.0,2011-09-02 13:48:00
12833,145,1,417.38,417.38,24,0,0.0,2011-07-17 13:46:00
12834,283,1,312.38,312.38,18,0,0.0,2011-03-02 09:49:00
12836,59,4,2612.86,653.215,148,252,0.0,2011-02-01 11:19:00
12837,173,1,134.1,134.1,12,0,0.0,2011-06-19 16:07:00
12838,34,2,683.13,341.565,115,340,0.0,2010-12-01 11:57:00
12839,3,16,5583.62,348.97625,96,364,0.006329113924050633,2010-12-07 15:48:00
12840,144,6,2714.27,452.37833333333333,67,82,0.02586206896551724,2011-04-27 12:21:00
12841,5,26,3876.4,149.09230769230768,230,367,0.04328018223234624,2010-12-03 10:43:00
12842,70,2,1118.99,559.495,34,238,0.0,2011-02-04 12:36:00
12843,66,9,1680.76,186.7511111111111,69,198,0.046296296296296294,2011-03-20 14:38:00
12844,29,2,325.96000000000004,162.98000000000002,47,101,0.0,2011-08-01 13:11:00
12845,267,4,354.09,88.5225,26,22,0.0,2011-02-22 14:10:00
12847,22,1,871.54,871.54,72,0,0.0,2011-11-17 13:16:00
12849,31,2,1050.8899999999999,525.4449999999999,47,237,0.0,2011-03-16 12:26:00
12851,97,1,135.18,135.18,43,0,0.0,2011-09-04 12:41:00
12852,290,2,299.75,149.875,17,4,0.15,2011-02-18 08:47:00
12853,108,9,1881.7,209.07777777777778,66,208,0.07142857142857142,2011-01-28 10:28:00
12854,79,5,1289.15,257.83000000000004,97,240,0.043478260869565216,2011-01-25 12:11:00
12855,373,1,38.1,38.1,3,0,0.0,2010-12-02 09:37:00
12856,8,8,2162.68,270.335,155,55,0.00946372239747634,2011-10-07 12:38:00
12857,211,2,1106.4,553.2,37,91,0.0,2011-02-10 12:32:00
12863,52,2,504.2,252.1,5,146,0.16666666666666666,2011-05-24 17:17:00
12864,138,1,147.12,147.12,3,0,0.0,2011-07-24 13:03:00
12865,26,3,1548.07,516.0233333333333,87,333,0.010416666666666666,2010-12-15 11:39:00
12866,283,1,559.12,559.12,26,0,0.0,2011-03-01 14:11:00
12867,26,10,3986.22,398.62199999999996,241,334,0.023593466424682397,2010-12-14 15:16:00
12868,186,6,1607.0600000000002,267.84333333333336,72,187,0.0,2010-12-01 12:50:00
12870,366,1,0.01,0.01,2,0,1.0,2010-12-08 14:27:00
12871,84,2,380.64,190.32,8,123,0.0,2011-05-16 13:32:00
12872,327,2,599.97,299.985,58,38,0.0,2010-12-09 14:44:00
12873,282,1,374.0,374.0,4,0,0.0,2011-03-02 14:58:00
12875,143,2,343.2300000000001,171.61500000000004,1,219,0.0,2010-12-12 12:03:00
12876,58,2,2218.02,1109.01,67,138,0.0,2011-05-27 13:34:00
12877,4,12,1535.77,127.98083333333334,100,354,0.0,2010-12-16 12:23:00
12878,18,3,841.64,280.5466666666667,38,248,0.04081632653061224,2011-03-18 14:02:00
12879,45,4,552.5699999999999,138.14249999999998,7,47,0.16666666666666666,2011-09-09 12:11:00
12881,276,1,298.0,298.0,7,0,0.0,2011-03-09 11:44:00
12882,9,2,1463.04,731.52,12,24,0.0,2011-11-06 11:22:00
12883,25,4,703.47,175.8675,39,64,0.0,2011-09-11 15:18:00
12884,88,1,309.05,309.05,7,0,0.0,2011-09-12 13:10:00
12885,63,4,1158.27,289.5675,66,60,0.013888888888888888,2011-08-08 11:45:00
12886,68,3,1351.09,450.3633333333333,75,151,0.046511627906976744,2011-05-04 11:21:00
12888,214,4,313.77,78.4425,4,41,0.2857142857142857,2011-03-29 14:31:00
12890,24,1,380.46999999999997,380.46999999999997,78,0,0.0,2011-11-15 17:26:00
12891,186,3,331.0,110.33333333333333,2,107,0.0,2011-02-20 11:28:00
12893,31,1,188.14,188.14,27,0,0.0,2011-11-09 12:34:00
12895,42,3,347.3,115.76666666666667,22,44,0.08333333333333333,2011-09-14 08:35:00
12897,205,2,216.5,108.25,3,97,0.0,2011-02-11 11:40:00
12901,9,36,16293.1,452.5861111111111,32,261,0.072,2011-03-14 10:41:00
12902,265,1,138.68,138.68,10,0,0.0,2011-03-20 12:06:00
12904,18,2,509.58,254.79,59,154,0.0,2011-06-20 13:18:00
12906,12,5,2919.81,583.962,55,66,0.0,2011-09-22 15:03:00
12908,59,4,246.0,61.5,2,253,0.5,2011-01-31 12:36:00
12909,40,8,2128.83,266.10375,78,213,0.052083333333333336,2011-03-31 12:51:00
12910,23,8,3075.04,384.38,48,218,0.0,2011-04-12 10:01:00
12912,3,5,1662.3,332.46,17,37,0.0,2011-10-30 11:35:00
12913,5,5,2483.63,496.726,37,363,0.0,2010-12-06 16:36:00
12915,149,2,363.65,181.825,19,223,0.0,2010-12-02 12:33:00
12916,139,5,2982.35,596.47,53,181,0.01834862385321101,2011-01-23 10:43:00
12917,128,1,594.0,594.0,2,0,0.0,2011-08-03 16:42:00
12919,8,8,1301.44,162.68,34,161,0.038461538461538464,2011-06-23 09:22:00
12920,17,1,164.23,164.23,27,0,0.0,2011-11-22 15:05:00
12921,4,50,16389.74,327.7948,233,369,0.02834008097165992,2010-12-01 15:06:00
12922,161,1,405.38,405.38,28,0,0.0,2011-07-01 15:35:00
12923,64,1,176.97,176.97,28,0,0.0,2011-10-06 16:20:00
12924,88,5,929.95,185.99,22,239,0.03225806451612903,2011-01-16 11:49:00
12925,5,2,694.05,347.025,42,70,0.0,2011-09-26 11:05:00
12928,35,5,2062.7000000000003,412.5400000000001,59,323,0.0,2010-12-15 15:45:00
12929,122,2,105.1,52.55,8,189,0.1111111111111111,2011-02-01 12:08:00
12930,78,4,409.9,102.475,20,93,0.07407407407407407,2011-06-21 13:25:00
12931,22,20,33462.81,1673.1405,29,336,0.19607843137254902,2010-12-17 09:45:00
12933,24,4,606.28,151.57,103,259,0.009345794392523364,2011-03-01 11:30:00
12935,2,8,2156.45,269.55625,80,317,0.007692307692307693,2011-01-24 13:58:00
12936,17,5,1012.9,202.57999999999998,56,61,0.015873015873015872,2011-09-22 13:51:00
12937,15,4,1504.27,376.0675,81,252,0.0,2011-03-17 14:19:00
12938,26,1,114.14,114.14,9,0,0.0,2011-11-14 11:21:00
12939,64,8,11581.8,1447.725,21,270,0.0,2011-01-09 11:20:00
12940,46,4,876.29,219.0725,88,41,0.038834951456310676,2011-09-13 10:16:00
12942,131,3,683.9,227.96666666666667,68,234,0.0,2010-12-09 09:34:00
12943,301,1,0.01,0.01,1,0,1.0,2011-02-11 15:13:00
12944,36,2,604.51,302.255,29,319,0.0,2010-12-20 10:41:00
12945,288,1,462.95,462.95,23,0,0.0,2011-02-24 14:15:00
12947,144,11,1407.29,127.93545454545455,83,229,0.05825242718446602,2010-12-01 16:21:00
12948,16,8,2053.7,256.7125,82,248,0.01694915254237288,2011-03-20 10:17:00
12949,31,10,4143.02,414.302,166,221,0.0182648401826484,2011-04-01 13:20:00
12950,2,3,1843.0,614.3333333333334,13,21,0.0,2011-11-15 13:48:00
12951,9,8,1042.07,130.25875,54,322,0.03076923076923077,2011-01-13 10:33:00
12952,6,5,1382.8400000000001,276.56800000000004,64,72,0.0125,2011-09-22 16:37:00
12953,10,1,329.85,329.85,17,0,0.0,2011-11-30 09:24:00
12955,1,14,4734.26,338.1614285714286,81,266,0.01639344262295082,2011-03-17 09:03:00
12956,306,1,108.07,108.07,19,0,0.0,2011-02-06 16:08:00
12957,4,12,3979.04,331.58666666666664,208,335,0.02459016393442623,2011-01-04 12:18:00
12962,7,2,266.39,133.195,15,106,0.0,2011-08-18 13:38:00
12963,8,9,1841.03,204.55888888888887,76,357,0.010416666666666666,2010-12-09 09:14:00
12965,89,1,771.91,771.91,108,0,0.0,2011-09-11 15:31:00
12966,10,1,160.18,160.18,10,0,0.0,2011-11-30 12:38:00
12967,3,4,1194.75,298.6875,21,368,0.42424242424242425,2010-12-03 09:49:00
12968,112,1,135.95,135.95,5,0,0.0,2011-08-19 15:44:00
12970,7,4,452.24,113.06,116,315,0.0,2011-01-21 14:04:00
12971,4,89,10930.26,122.81191011235956,95,368,0.00974025974025974,2010-12-02 16:42:00
12974,198,1,144.8,144.8,8,0,0.0,2011-05-26 09:33:00
12976,212,1,738.6,738.6,22,0,0.0,2011-05-12 09:55:00
12977,156,1,39.239999999999995,39.239999999999995,9,0,0.0,2011-07-06 16:40:00
12980,156,12,7092.06,591.005,6,203,0.16666666666666666,2010-12-16 11:36:00
12981,30,2,372.21999999999997,186.10999999999999,12,103,0.0,2011-07-29 14:14:00
12982,240,2,377.2,188.6,28,2,0.17647058823529413,2011-04-11 11:51:00
12984,19,1,97.5,97.5,4,0,0.0,2011-11-21 12:37:00
12985,1,3,1215.6200000000001,405.2066666666667,73,27,0.02564102564102564,2011-11-11 12:44:00
12987,74,3,545.0,181.66666666666666,27,124,0.06666666666666667,2011-05-26 12:00:00
12988,292,1,535.32,535.32,75,0,0.0,2011-02-20 14:31:00
12989,3,19,6854.51,360.7636842105263,41,361,0.058823529411764705,2010-12-10 13:24:00
12990,31,3,409.5,136.5,8,278,0.0,2011-02-02 15:39:00
12991,23,2,503.76,251.88,31,89,0.0,2011-08-19 14:39:00
12993,23,4,414.76,103.69,26,275,0.0,2011-02-14 14:29:00
12994,4,5,902.22,180.44400000000002,52,264,0.1643835616438356,2011-03-16 08:31:00
12995,78,2,200.72,100.36,3,7,0.4,2011-09-15 15:44:00
12997,22,7,1197.94,171.1342857142857,45,294,0.11940298507462686,2011-01-26 15:49:00
12999,196,3,455.88,151.96,25,49,0.0,2011-04-08 10:26:00
13000,107,3,534.85,178.28333333333333,30,258,0.0,2010-12-10 10:26:00
13001,4,15,9797.92,653.1946666666666,166,322,0.008771929824561403,2011-01-17 12:45:00
13002,318,1,120.94999999999999,120.94999999999999,7,0,0.0,2011-01-25 15:18:00
13003,106,3,149.05,49.68333333333334,4,109,0.0,2011-05-09 08:23:00
13004,12,22,5613.43,255.1559090909091,277,346,0.012224938875305624,2010-12-17 08:20:00
13005,174,3,468.95,156.31666666666666,21,72,0.10344827586206896,2011-04-07 13:32:00
13006,56,1,81.57,81.57,4,0,0.0,2011-10-14 13:49:00
13008,323,2,178.46999999999997,89.23499999999999,15,37,0.06666666666666667,2010-12-14 10:28:00
13011,372,1,50.550000000000004,50.550000000000004,3,0,0.0,2010-12-02 17:22:00
13012,9,11,1311.6200000000001,119.23818181818183,68,285,0.16822429906542055,2011-02-18 09:43:00
13013,1,15,4786.99,319.13266666666664,155,370,0.013513513513513514,2010-12-03 12:28:00
13014,3,16,3365.43,210.339375,67,278,0.11382113821138211,2011-03-03 18:28:00
13015,53,5,3346.28,669.2560000000001,156,195,0.0,2011-04-04 14:28:00
13016,73,3,789.89,263.2966666666667,39,49,0.0,2011-08-08 15:00:00
13017,7,1,204.0,204.0,1,0,0.0,2011-12-02 15:53:00
13018,16,29,7272.75,250.7844827586207,313,279,0.002178649237472767,2011-02-17 11:05:00
13021,4,12,2584.4,215.36666666666667,103,361,0.022388059701492536,2010-12-09 14:12:00
13023,64,2,689.9,344.95,36,65,0.0,2011-08-02 09:34:00
13026,1,8,936.15,117.01875,34,274,0.06976744186046512,2011-03-09 11:35:00
13027,114,6,6912.0,1152.0,6,240,0.0,2010-12-20 12:45:00
13028,23,3,659.68,219.89333333333332,40,22,0.0425531914893617,2011-10-25 14:09:00
13029,31,3,1247.5,415.8333333333333,8,322,0.0,2010-12-21 13:53:00
13030,11,2,799.48,399.74,76,356,0.0,2010-12-06 14:31:00
13032,39,3,996.52,332.17333333333335,55,48,0.05333333333333334,2011-09-13 16:40:00
13033,357,1,190.55,190.55,11,0,0.0,2010-12-17 14:23:00
13034,55,2,642.77,321.385,37,314,0.0,2010-12-05 14:52:00
13035,58,3,886.63,295.54333333333335,23,203,0.1,2011-03-24 09:21:00
13037,138,3,881.07,293.69,44,118,0.0,2011-03-28 15:42:00
13038,80,3,908.46,302.82,24,210,0.0,2011-02-22 11:43:00
13040,9,2,676.99,338.495,38,24,0.0,2011-11-06 13:53:00
13043,254,2,471.57,235.785,13,19,0.07142857142857142,2011-03-11 14:52:00
13044,291,1,560.47,560.47,33,0,0.0,2011-02-21 15:20:00
13045,99,1,305.28000000000003,305.28000000000003,18,0,0.0,2011-09-01 15:04:00
13046,31,2,629.31,314.655,33,235,0.0,2011-03-18 15:43:00
13047,32,18,3079.1,171.0611111111111,106,342,0.12244897959183673,2010-12-01 08:34:00
13048,14,5,1805.91,361.182,77,312,0.0072992700729927005,2011-01-16 14:36:00
13049,64,2,656.6800000000001,328.34000000000003,14,253,0.0,2011-01-25 16:33:00
13050,9,28,5684.61,203.0217857142857,246,357,0.045023696682464455,2010-12-08 09:30:00
13052,212,1,348.15000000000003,348.15000000000003,18,0,0.0,2011-05-11 14:12:00
13055,64,4,1201.96,300.49,74,149,0.02564102564102564,2011-05-10 08:58:00
13058,25,3,271.40000000000003,90.46666666666668,5,127,0.0,2011-07-11 12:01:00
13059,250,1,183.4,183.4,8,0,0.0,2011-04-04 10:40:00
13060,254,1,307.53,307.53,15,0,0.0,2011-03-31 11:37:00
13061,72,1,248.61,248.61,10,0,0.0,2011-09-28 16:04:00
13062,191,1,346.98,346.98,11,0,0.0,2011-06-01 15:12:00
13064,13,4,1119.49,279.8725,51,314,0.0,2011-01-16 13:41:00
13065,373,1,205.86,205.86,14,0,0.0,2010-12-01 16:52:00
13066,24,3,430.9,143.63333333333333,48,7,0.02040816326530612,2011-11-07 17:06:00
13067,82,1,115.46000000000001,115.46000000000001,14,0,0.0,2011-09-18 13:38:00
13068,10,2,344.0,172.0,1,309,0.0,2011-01-24 08:20:00
13069,1,27,3717.82,137.69703703703703,285,368,0.09574468085106383,2010-12-05 11:02:00
13070,192,1,228.8,228.8,9,0,0.0,2011-05-31 13:45:00
13072,267,1,177.15,177.15,7,0,0.0,2011-03-18 08:12:00
13075,130,1,919.61,919.61,22,0,0.0,2011-08-02 10:19:00
13077,1,4,729.27,182.3175,99,365,0.0,2010-12-08 14:59:00
13078,1,43,12432.28,289.1227906976744,96,365,0.05789473684210526,2010-12-08 09:07:00
13079,4,5,220.10000000000002,44.02,2,136,0.0,2011-07-22 14:41:00
13080,179,1,58.08,58.08,6,0,0.0,2011-06-13 14:59:00
13081,1,21,27964.48,1331.6419047619047,511,369,0.03122043519394513,2010-12-03 17:20:00
13082,126,10,3595.48,359.548,63,212,0.02666666666666667,2011-01-05 15:42:00
13083,4,2,303.75,151.875,15,71,0.0,2011-09-25 10:46:00
13085,158,3,272.38,90.79333333333334,17,137,0.2413793103448276,2011-02-17 13:57:00
13089,3,118,57385.88,486.3210169491525,636,366,0.0210016155088853,2010-12-05 10:27:00
13090,9,18,8689.39,482.7438888888889,98,364,0.037267080745341616,2010-12-02 07:48:00
13091,21,2,319.82,159.91,21,7,0.125,2011-11-11 15:54:00
13092,71,6,459.83,76.63833333333334,19,288,0.038461538461538464,2010-12-15 12:27:00
13093,267,13,7741.47,595.4976923076923,99,106,0.06470588235294118,2010-12-01 15:00:00
13094,21,16,1708.8600000000001,106.80375000000001,4,347,0.2,2010-12-06 10:34:00
13095,71,1,74.39999999999999,74.39999999999999,6,0,0.0,2011-09-30 12:03:00
13097,33,14,5893.32,420.95142857142855,215,327,0.032036613272311214,2010-12-14 15:13:00
13098,1,41,28658.88,698.9970731707317,163,316,0.05454545454545454,2011-01-26 13:46:00
13099,99,1,207.35999999999999,207.35999999999999,1,0,0.0,2011-09-01 17:40:00
13101,234,1,101.19,101.19,8,0,0.0,2011-04-19 14:37:00
13102,1,27,6336.29,234.6774074074074,141,363,0.01935483870967742,2010-12-09 13:38:00
13103,40,1,243.94,243.94,8,0,0.0,2011-10-31 09:38:00
13104,3,6,1098.48,183.08,14,351,0.0,2010-12-20 11:58:00
13106,129,2,59.5,29.75,1,4,0.5,2011-07-29 15:12:00
13107,44,5,1524.07,304.81399999999996,54,289,0.03333333333333333,2011-01-10 12:28:00
13108,373,1,350.06,350.06,10,0,0.0,2010-12-02 10:35:00
13109,3,5,766.84,153.368,41,154,0.06,2011-07-05 14:56:00
13110,31,8,1452.8700000000001,181.60875000000001,109,279,0.00684931506849315,2011-02-01 15:24:00
13113,1,40,10510.0,262.75,113,365,0.2831541218637993,2010-12-08 13:07:00
13115,9,14,2205.63,157.54500000000002,92,357,0.09090909090909091,2010-12-08 15:01:00
13116,117,2,485.19,242.595,30,21,0.03225806451612903,2011-07-24 14:33:00
13117,22,8,984.91,123.11375,66,350,0.0,2010-12-02 13:11:00
13118,20,7,1125.0,160.71428571428572,68,269,0.036585365853658534,2011-02-24 09:59:00
13120,239,1,30.599999999999998,30.599999999999998,1,0,0.0,2011-04-15 10:19:00
13121,269,2,254.73,127.365,50,0,0.05660377358490566,2011-03-15 16:47:00
13122,94,2,922.39,461.195,54,146,0.0,2011-04-13 14:12:00
13124,90,3,3866.33,1288.7766666666666,185,269,0.0,2010-12-15 15:00:00
13126,5,10,2056.29,205.629,124,361,0.014084507042253521,2010-12-08 11:42:00
13127,78,1,259.17,259.17,15,0,0.0,2011-09-23 10:26:00
13130,94,1,64.0,64.0,2,0,0.0,2011-09-06 15:30:00
13131,23,4,1039.3,259.825,30,164,0.043478260869565216,2011-06-05 10:54:00
13132,262,1,77.3,77.3,3,0,0.0,2011-03-23 12:44:00
13133,274,2,109.8,54.9,7,30,0.0,2011-02-08 15:48:00
13134,73,7,1740.63,248.6614285714286,94,167,0.06666666666666667,2011-04-13 12:57:00
13135,197,1,3096.0,3096.0,1,0,0.0,2011-05-27 10:52:00
13136,50,11,2545.38,231.39818181818183,97,315,0.08633093525179857,2010-12-09 15:34:00
13137,11,9,3605.08,400.56444444444446,346,298,0.0014184397163120568,2011-02-04 11:54:00
13138,22,6,962.39,160.39833333333334,31,350,0.0,2010-12-02 15:03:00
13139,16,8,5055.79,631.97375,132,243,0.022988505747126436,2011-03-25 11:57:00
13140,108,3,423.72,141.24,40,258,0.0,2010-12-08 15:12:00
13141,85,6,2385.8,397.6333333333334,113,230,0.007352941176470588,2011-01-28 13:04:00
13142,19,1,307.09,307.09,23,0,0.0,2011-11-20 16:07:00
13144,333,1,110.95,110.95,3,0,0.0,2011-01-11 11:15:00
13145,40,5,614.77,122.954,5,332,0.14285714285714285,2010-12-02 18:06:00
13146,26,1,228.91,228.91,16,0,0.0,2011-11-13 15:29:00
13147,10,4,712.8000000000001,178.20000000000002,1,89,0.0,2011-09-01 12:28:00
13148,29,17,3348.48,196.96941176470588,238,335,0.08069164265129683,2010-12-10 13:06:00
13149,14,4,1676.06,419.015,76,274,0.0,2011-02-23 13:57:00
13151,203,2,1250.3700000000001,625.1850000000001,73,92,0.013333333333333334,2011-02-17 12:29:00
13153,6,1,486.22,486.22,15,0,0.0,2011-12-04 12:14:00
13154,144,1,0.01,0.01,1,0,1.0,2011-07-18 15:21:00
13155,33,4,971.76,242.94,67,335,0.0,2010-12-06 12:44:00
13157,49,5,1721.57,344.31399999999996,69,248,0.02247191011235955,2011-02-14 14:03:00
13158,95,4,1201.06,300.265,59,224,0.0,2011-01-25 09:58:00
13159,9,5,1379.75,275.95,114,106,0.00819672131147541,2011-08-16 11:44:00
13160,22,1,91.8,91.8,4,0,0.0,2011-11-17 13:07:00
13161,313,1,112.75,112.75,8,0,0.0,2011-01-30 14:03:00
13162,122,5,1644.99,328.998,74,212,0.036585365853658534,2011-01-09 10:43:00
13165,46,2,1021.48,510.74,40,305,0.0,2010-12-23 14:06:00
13166,282,2,414.7,207.35,39,0,0.023809523809523808,2011-03-01 15:16:00
13167,19,4,791.33,197.8325,51,125,0.0,2011-07-19 12:13:00
13168,36,5,1310.14,262.028,102,281,0.015037593984962405,2011-01-25 13:55:00
13169,64,2,712.88,356.44,11,188,0.0,2011-04-01 14:24:00
13170,27,1,116.00999999999999,116.00999999999999,29,0,0.0,2011-11-13 12:19:00
13171,8,5,426.81,85.362,37,291,0.041666666666666664,2011-02-13 14:16:00
13173,4,2,353.65,176.825,41,363,0.0,2010-12-07 14:30:00
13174,16,3,2817.03,939.0100000000001,228,352,0.0,2010-12-05 16:24:00
13176,46,1,492.84,492.84,66,0,0.0,2011-10-24 15:43:00
13177,65,1,282.45,282.45,17,0,0.0,2011-10-06 09:56:00
13178,26,11,5725.47,520.4972727272727,95,334,0.0,2010-12-14 12:22:00
13182,45,1,121.18,121.18,11,0,0.0,2011-10-25 13:46:00
13183,8,9,3957.78,439.75333333333333,51,326,0.0,2011-01-09 10:50:00
13184,15,12,1648.79,137.39916666666667,138,275,0.01092896174863388,2011-02-22 17:25:00
13185,268,1,71.4,71.4,1,0,0.0,2011-03-17 11:56:00
13186,40,5,1539.69,307.938,69,89,0.05952380952380952,2011-08-03 09:09:00
13187,337,1,236.02,236.02,37,0,0.0,2011-01-06 18:57:00
13188,11,1,114.60000000000001,114.60000000000001,2,0,0.0,2011-11-28 15:28:00
13189,19,2,260.68,130.34,29,96,0.0,2011-08-16 13:12:00
13192,95,2,911.94,455.97,57,109,0.0,2011-05-18 14:57:00
13193,61,1,117.88,117.88,22,0,0.0,2011-10-09 14:30:00
13194,136,1,60.7,60.7,3,0,0.0,2011-07-27 09:01:00
13196,11,4,1797.78,449.445,97,250,0.0,2011-03-22 14:24:00
13198,10,8,3384.09,423.01125,200,351,0.013100436681222707,2010-12-13 09:29:00
13199,4,39,9803.96,251.3835897435897,48,363,0.008333333333333333,2010-12-08 10:51:00
13200,19,4,870.09,217.5225,42,107,0.0,2011-08-05 14:50:00
13203,10,4,869.46,217.365,56,232,0.0,2011-04-11 14:40:00
13207,15,2,250.26000000000002,125.13000000000001,7,135,0.0,2011-07-12 11:35:00
13208,59,7,1205.9,172.27142857142857,124,250,0.006666666666666667,2011-02-03 19:32:00
13209,30,11,5820.16,529.1054545454546,255,331,0.0243161094224924,2010-12-13 10:31:00
13210,94,1,353.48,353.48,22,0,0.0,2011-09-07 08:18:00
13211,10,3,1197.42,399.14000000000004,45,350,0.0,2010-12-13 16:17:00
13212,9,4,780.58,195.145,128,52,0.006993006993006993,2011-10-09 14:48:00
13213,57,6,1518.43,253.0716666666667,82,142,0.021739130434782608,2011-05-24 12:22:00
13216,268,1,333.74,333.74,5,0,0.0,2011-03-17 12:18:00
13217,122,5,133.62,26.724,3,34,0.42857142857142855,2011-07-06 12:08:00
13218,127,1,62.63999999999999,62.63999999999999,5,0,0.0,2011-08-04 16:59:00
13220,78,4,819.2900000000001,204.82250000000002,18,158,0.0,2011-04-17 10:59:00
13221,240,2,847.41,423.705,62,119,0.0,2010-12-15 13:24:00
